symbol	tx_id	tx_biotype	exon_id	exon_rank
Cc2d2a	Cc2d2a	protein_coding	NA	NA
Cc2d2b	Cc2d2b	protein_coding	NA	NA
Ccar1	Ccar1	protein_coding	NA	NA
Ccar2	Ccar2	protein_coding	NA	NA
Ccbe1	Ccbe1	protein_coding	NA	NA
Ccdc102a	Ccdc102a	protein_coding	NA	NA
Ccdc103	Ccdc103	protein_coding	NA	NA
Ccdc105	Ccdc105	protein_coding	NA	NA
Ccdc106	Ccdc106	protein_coding	NA	NA
Ccdc107	Ccdc107	protein_coding	NA	NA
Ccdc110	Ccdc110	protein_coding	NA	NA
Ccdc112	Ccdc112	protein_coding	NA	NA
Ccdc113	Ccdc113	protein_coding	NA	NA
Ccdc114	Ccdc114	protein_coding	NA	NA
Ccdc115	Ccdc115	protein_coding	NA	NA
Ccdc116	Ccdc116	protein_coding	NA	NA
Ccdc117	Ccdc117	protein_coding	NA	NA
Ccdc12	Ccdc12	protein_coding	NA	NA
Ccdc120	Ccdc120	protein_coding	NA	NA
Ccdc121	Ccdc121	protein_coding	NA	NA
Ccdc122	Ccdc122	protein_coding	NA	NA
Ccdc124	Ccdc124	protein_coding	NA	NA
Ccdc125	Ccdc125	protein_coding	NA	NA
Ccdc126	Ccdc126	protein_coding	NA	NA
Ccdc127	Ccdc127	protein_coding	NA	NA
Ccdc13	Ccdc13	protein_coding	NA	NA
Ccdc130	Ccdc130	protein_coding	NA	NA
Ccdc134	Ccdc134	protein_coding	NA	NA
Ccdc136	Ccdc136	protein_coding	NA	NA
Ccdc137	Ccdc137	protein_coding	NA	NA
Ccdc138	Ccdc138	protein_coding	NA	NA
Ccdc14	Ccdc14	protein_coding	NA	NA
Ccdc141	Ccdc141	protein_coding	NA	NA
Ccdc142	Ccdc142	protein_coding	NA	NA
Ccdc142os	Ccdc142os	antisense	NA	NA
Ccdc144b	Ccdc144b	protein_coding	NA	NA
Ccdc146	Ccdc146	protein_coding	NA	NA
Ccdc148	Ccdc148	protein_coding	NA	NA
Ccdc149	Ccdc149	protein_coding	NA	NA
Ccdc15	Ccdc15	protein_coding	NA	NA
Ccdc150	Ccdc150	protein_coding	NA	NA
Ccdc151	Ccdc151	protein_coding	NA	NA
Ccdc152	Ccdc152	protein_coding	NA	NA
Ccdc153	Ccdc153	protein_coding	NA	NA
Ccdc154	Ccdc154	protein_coding	NA	NA
Ccdc155	Ccdc155	protein_coding	NA	NA
Ccdc157	Ccdc157	protein_coding	NA	NA
Ccdc158	Ccdc158	protein_coding	NA	NA
Ccdc159	Ccdc159	protein_coding	NA	NA
Ccdc160	Ccdc160	protein_coding	NA	NA
Ccdc162	Ccdc162	protein_coding	NA	NA
Ccdc163	Ccdc163	protein_coding	NA	NA
Ccdc166	Ccdc166	protein_coding	NA	NA
Ccdc167	Ccdc167	protein_coding	NA	NA
Ccdc169	Ccdc169	protein_coding	NA	NA
Ccdc17	Ccdc17	protein_coding	NA	NA
Ccdc170	Ccdc170	protein_coding	NA	NA
Ccdc171	Ccdc171	protein_coding	NA	NA
Ccdc172	Ccdc172	protein_coding	NA	NA
Ccdc173	Ccdc173	protein_coding	NA	NA
Ccdc174	Ccdc174	protein_coding	NA	NA
Ccdc175	Ccdc175	protein_coding	NA	NA
Ccdc177	Ccdc177	protein_coding	NA	NA
Ccdc178	Ccdc178	protein_coding	NA	NA
Ccdc18	Ccdc18	protein_coding	NA	NA
Ccdc180	Ccdc180	protein_coding	NA	NA
Ccdc181	Ccdc181	protein_coding	NA	NA
Ccdc182	Ccdc182	protein_coding	NA	NA
Ccdc182	Ccdc182	protein_coding	NA	NA
Ccdc183	Ccdc183	protein_coding	NA	NA
Ccdc184	Ccdc184	protein_coding	NA	NA
Ccdc185	Ccdc185	protein_coding	NA	NA
Ccdc186	Ccdc186	protein_coding	NA	NA
Ccdc187	Ccdc187	protein_coding	NA	NA
Ccdc188	Ccdc188	protein_coding	NA	NA
Ccdc188	Ccdc188	protein_coding	NA	NA
Ccdc189	Ccdc189	protein_coding	NA	NA
Ccdc190	Ccdc190	protein_coding	NA	NA
Ccdc191	Ccdc191	protein_coding	NA	NA
Ccdc192	Ccdc192	protein_coding	NA	NA
Ccdc194	Ccdc194	protein_coding	NA	NA
Ccdc201	Ccdc201	protein_coding	NA	NA
Ccdc22	Ccdc22	protein_coding	NA	NA
Ccdc24	Ccdc24	protein_coding	NA	NA
Ccdc25	Ccdc25	protein_coding	NA	NA
Ccdc27	Ccdc27	protein_coding	NA	NA
Ccdc28a	Ccdc28a	protein_coding	NA	NA
Ccdc28b	Ccdc28b	protein_coding	NA	NA
Ccdc3	Ccdc3	protein_coding	NA	NA
Ccdc30	Ccdc30	protein_coding	NA	NA
Ccdc32	Ccdc32	protein_coding	NA	NA
Ccdc33	Ccdc33	protein_coding	NA	NA
Ccdc34	Ccdc34	protein_coding	NA	NA
Ccdc34os	Ccdc34os	antisense	NA	NA
Ccdc36	Ccdc36	protein_coding	NA	NA
Ccdc38	Ccdc38	protein_coding	NA	NA
Ccdc39	Ccdc39	protein_coding	NA	NA
Ccdc40	Ccdc40	protein_coding	NA	NA
Ccdc42	Ccdc42	protein_coding	NA	NA
Ccdc42os	Ccdc42os	antisense	NA	NA
Ccdc43	Ccdc43	protein_coding	NA	NA
Ccdc47	Ccdc47	protein_coding	NA	NA
Ccdc50	Ccdc50	protein_coding	NA	NA
Ccdc50-ps	Ccdc50-ps	processed_pseudogene	NA	NA
Ccdc51	Ccdc51	protein_coding	NA	NA
Ccdc54	Ccdc54	protein_coding	NA	NA
Ccdc57	Ccdc57	protein_coding	NA	NA
Ccdc58	Ccdc58	protein_coding	NA	NA
Ccdc59	Ccdc59	protein_coding	NA	NA
Ccdc6	Ccdc6	protein_coding	NA	NA
Ccdc60	Ccdc60	protein_coding	NA	NA
Ccdc61	Ccdc61	protein_coding	NA	NA
Ccdc62	Ccdc62	protein_coding	NA	NA
Ccdc63	Ccdc63	protein_coding	NA	NA
Ccdc65	Ccdc65	protein_coding	NA	NA
Ccdc66	Ccdc66	protein_coding	NA	NA
Ccdc68	Ccdc68	protein_coding	NA	NA
Ccdc69	Ccdc69	protein_coding	NA	NA
Ccdc70	Ccdc70	protein_coding	NA	NA
Ccdc71	Ccdc71	protein_coding	NA	NA
Ccdc71l	Ccdc71l	protein_coding	NA	NA
Ccdc73	Ccdc73	protein_coding	NA	NA
Ccdc74a	Ccdc74a	protein_coding	NA	NA
Ccdc77	Ccdc77	protein_coding	NA	NA
Ccdc78	Ccdc78	protein_coding	NA	NA
Ccdc7a	Ccdc7a	protein_coding	NA	NA
Ccdc7b	Ccdc7b	protein_coding	NA	NA
Ccdc8	Ccdc8	protein_coding	NA	NA
Ccdc80	Ccdc80	protein_coding	NA	NA
Ccdc81	Ccdc81	protein_coding	NA	NA
Ccdc82	Ccdc82	protein_coding	NA	NA
Ccdc83	Ccdc83	protein_coding	NA	NA
Ccdc84	Ccdc84	protein_coding	NA	NA
Ccdc85a	Ccdc85a	protein_coding	NA	NA
Ccdc85b	Ccdc85b	protein_coding	NA	NA
Ccdc85c	Ccdc85c	protein_coding	NA	NA
Ccdc86	Ccdc86	protein_coding	NA	NA
Ccdc87	Ccdc87	protein_coding	NA	NA
Ccdc88a	Ccdc88a	protein_coding	NA	NA
Ccdc88b	Ccdc88b	protein_coding	NA	NA
Ccdc88c	Ccdc88c	protein_coding	NA	NA
Ccdc89	Ccdc89	protein_coding	NA	NA
Ccdc9	Ccdc9	protein_coding	NA	NA
Ccdc90b	Ccdc90b	protein_coding	NA	NA
Ccdc91	Ccdc91	protein_coding	NA	NA
Ccdc92	Ccdc92	protein_coding	NA	NA
Ccdc92b	Ccdc92b	protein_coding	NA	NA
Ccdc93	Ccdc93	protein_coding	NA	NA
Ccdc96	Ccdc96	protein_coding	NA	NA
Ccdc97	Ccdc97	protein_coding	NA	NA
Ccdc9b	Ccdc9b	protein_coding	NA	NA
Ccer1	Ccer1	protein_coding	NA	NA
Ccer2	Ccer2	protein_coding	NA	NA
Cchcr1	Cchcr1	protein_coding	NA	NA
Ccin	Ccin	protein_coding	NA	NA
Cck	Cck	protein_coding	NA	NA
Cckar	Cckar	protein_coding	NA	NA
Cckbr	Cckbr	protein_coding	NA	NA
Ccl1	Ccl1	protein_coding	NA	NA
Ccl11	Ccl11	protein_coding	NA	NA
Ccl12	Ccl12	protein_coding	NA	NA
Ccl17	Ccl17	protein_coding	NA	NA
Ccl19	Ccl19	protein_coding	NA	NA
Ccl19	Ccl19	protein_coding	NA	NA
Ccl19-ps1	Ccl19-ps1	unprocessed_pseudogene	NA	NA
Ccl19-ps3	Ccl19-ps3	unprocessed_pseudogene	NA	NA
Ccl2	Ccl2	protein_coding	NA	NA
Ccl20	Ccl20	protein_coding	NA	NA
Ccl21a	Ccl21a	protein_coding	NA	NA
Ccl21a	Ccl21a	protein_coding	NA	NA
Ccl21b	Ccl21b	protein_coding	NA	NA
Ccl21b	Ccl21b	protein_coding	NA	NA
Ccl21b	Ccl21b	protein_coding	NA	NA
Ccl21c	Ccl21c	protein_coding	NA	NA
Ccl21d	Ccl21d	protein_coding	NA	NA
Ccl22	Ccl22	protein_coding	NA	NA
Ccl24	Ccl24	protein_coding	NA	NA
Ccl25	Ccl25	protein_coding	NA	NA
Ccl26	Ccl26	protein_coding	NA	NA
Ccl27a	Ccl27a	protein_coding	NA	NA
Ccl27a	Ccl27a	protein_coding	NA	NA
Ccl27a	Ccl27a	protein_coding	NA	NA
Ccl27b	Ccl27b	protein_coding	NA	NA
Ccl28	Ccl28	protein_coding	NA	NA
Ccl3	Ccl3	protein_coding	NA	NA
Ccl4	Ccl4	protein_coding	NA	NA
Ccl5	Ccl5	protein_coding	NA	NA
Ccl6	Ccl6	protein_coding	NA	NA
Ccl7	Ccl7	protein_coding	NA	NA
Ccl8	Ccl8	protein_coding	NA	NA
Ccl9	Ccl9	protein_coding	NA	NA
Ccm2	Ccm2	protein_coding	NA	NA
Ccm2l	Ccm2l	protein_coding	NA	NA
Ccn1	Ccn1	protein_coding	NA	NA
Ccn2	Ccn2	protein_coding	NA	NA
Ccn3	Ccn3	protein_coding	NA	NA
Ccn4	Ccn4	protein_coding	NA	NA
Ccn5	Ccn5	protein_coding	NA	NA
Ccn6	Ccn6	protein_coding	NA	NA
Ccna1	Ccna1	protein_coding	NA	NA
Ccna2	Ccna2	protein_coding	NA	NA
Ccnb1	Ccnb1	protein_coding	NA	NA
Ccnb1-ps	Ccnb1-ps	processed_pseudogene	NA	NA
Ccnb1ip1	Ccnb1ip1	protein_coding	NA	NA
Ccnb2	Ccnb2	protein_coding	NA	NA
Ccnb2-ps	Ccnb2-ps	transcribed_processed_pseudogene	NA	NA
Ccnb3	Ccnb3	protein_coding	NA	NA
Ccnb3	Ccnb3	protein_coding	NA	NA
Ccnc	Ccnc	protein_coding	NA	NA
Ccnd1	Ccnd1	protein_coding	NA	NA
Ccnd2	Ccnd2	protein_coding	NA	NA
Ccnd3	Ccnd3	protein_coding	NA	NA
Ccnd3-ps	Ccnd3-ps	processed_pseudogene	NA	NA
Ccndbp1	Ccndbp1	protein_coding	NA	NA
Ccne1	Ccne1	protein_coding	NA	NA
Ccne2	Ccne2	protein_coding	NA	NA
Ccnf	Ccnf	protein_coding	NA	NA
Ccng1	Ccng1	protein_coding	NA	NA
Ccng2	Ccng2	protein_coding	NA	NA
Ccnh	Ccnh	protein_coding	NA	NA
Ccni	Ccni	protein_coding	NA	NA
Ccnj	Ccnj	protein_coding	NA	NA
Ccnjl	Ccnjl	protein_coding	NA	NA
Ccnk	Ccnk	protein_coding	NA	NA
Ccnl1	Ccnl1	protein_coding	NA	NA
Ccnl2	Ccnl2	protein_coding	NA	NA
Ccno	Ccno	protein_coding	NA	NA
Ccnq	Ccnq	protein_coding	NA	NA
Ccnt1	Ccnt1	protein_coding	NA	NA
Ccnt2	Ccnt2	protein_coding	NA	NA
Ccny	Ccny	protein_coding	NA	NA
Ccnyl1	Ccnyl1	protein_coding	NA	NA
Ccp110	Ccp110	protein_coding	NA	NA
Ccpg1	Ccpg1	protein_coding	NA	NA
Ccpg1os	Ccpg1os	protein_coding	NA	NA
Ccr1	Ccr1	protein_coding	NA	NA
Ccr10	Ccr10	protein_coding	NA	NA
Ccr1l1	Ccr1l1	protein_coding	NA	NA
Ccr2	Ccr2	protein_coding	NA	NA
Ccr3	Ccr3	protein_coding	NA	NA
Ccr4	Ccr4	protein_coding	NA	NA
Ccr5	Ccr5	protein_coding	NA	NA
Ccr6	Ccr6	protein_coding	NA	NA
Ccr7	Ccr7	protein_coding	NA	NA
Ccr8	Ccr8	protein_coding	NA	NA
Ccr9	Ccr9	protein_coding	NA	NA
Ccrl2	Ccrl2	protein_coding	NA	NA
Ccs	Ccs	protein_coding	NA	NA
Ccsap	Ccsap	protein_coding	NA	NA
Ccser1	Ccser1	protein_coding	NA	NA
Ccser2	Ccser2	protein_coding	NA	NA
Cct2	Cct2	protein_coding	NA	NA
Cct3	Cct3	protein_coding	NA	NA
Cct3-ps1	Cct3-ps1	processed_pseudogene	NA	NA
Cct4	Cct4	protein_coding	NA	NA
Cct5	Cct5	protein_coding	NA	NA
Cct6a	Cct6a	protein_coding	NA	NA
Cct6b	Cct6b	protein_coding	NA	NA
Cct7	Cct7	protein_coding	NA	NA
Cct8	Cct8	protein_coding	NA	NA
Cct8l1	Cct8l1	protein_coding	NA	NA
Ccz1	Ccz1	protein_coding	NA	NA
Cd101	Cd101	protein_coding	NA	NA
Cd109	Cd109	protein_coding	NA	NA
Cd14	Cd14	protein_coding	NA	NA
Cd151	Cd151	protein_coding	NA	NA
Cd160	Cd160	protein_coding	NA	NA
Cd163	Cd163	protein_coding	NA	NA
Cd163l1	Cd163l1	protein_coding	NA	NA
Cd164	Cd164	protein_coding	NA	NA
Cd164l2	Cd164l2	protein_coding	NA	NA
Cd177	Cd177	protein_coding	NA	NA
Cd180	Cd180	protein_coding	NA	NA
Cd19	Cd19	protein_coding	NA	NA
Cd1d1	Cd1d1	protein_coding	NA	NA
Cd1d2	Cd1d2	polymorphic_pseudogene	NA	NA
Cd2	Cd2	protein_coding	NA	NA
Cd200	Cd200	protein_coding	NA	NA
Cd200r1	Cd200r1	protein_coding	NA	NA
Cd200r2	Cd200r2	protein_coding	NA	NA
Cd200r3	Cd200r3	protein_coding	NA	NA
Cd200r4	Cd200r4	protein_coding	NA	NA
Cd207	Cd207	protein_coding	NA	NA
Cd209a	Cd209a	protein_coding	NA	NA
Cd209b	Cd209b	protein_coding	NA	NA
Cd209c	Cd209c	protein_coding	NA	NA
Cd209d	Cd209d	protein_coding	NA	NA
Cd209e	Cd209e	protein_coding	NA	NA
Cd209f	Cd209f	protein_coding	NA	NA
Cd209g	Cd209g	protein_coding	NA	NA
Cd22	Cd22	protein_coding	NA	NA
Cd226	Cd226	protein_coding	NA	NA
Cd244a	Cd244a	protein_coding	NA	NA
Cd247	Cd247	protein_coding	NA	NA
Cd248	Cd248	protein_coding	NA	NA
Cd24a	Cd24a	protein_coding	NA	NA
Cd27	Cd27	protein_coding	NA	NA
Cd274	Cd274	protein_coding	NA	NA
Cd276	Cd276	protein_coding	NA	NA
Cd28	Cd28	protein_coding	NA	NA
Cd28	Cd28	protein_coding	NA	NA
Cd2ap	Cd2ap	protein_coding	NA	NA
Cd2bp2	Cd2bp2	protein_coding	NA	NA
Cd300a	Cd300a	protein_coding	NA	NA
Cd300c	Cd300c	protein_coding	NA	NA
Cd300c2	Cd300c2	protein_coding	NA	NA
Cd300e	Cd300e	protein_coding	NA	NA
Cd300lb	Cd300lb	protein_coding	NA	NA
Cd300ld	Cd300ld	protein_coding	NA	NA
Cd300ld2	Cd300ld2	protein_coding	NA	NA
Cd300ld3	Cd300ld3	protein_coding	NA	NA
Cd300ld4	Cd300ld4	protein_coding	NA	NA
Cd300ld5	Cd300ld5	protein_coding	NA	NA
Cd300lf	Cd300lf	protein_coding	NA	NA
Cd300lg	Cd300lg	protein_coding	NA	NA
Cd302	Cd302	protein_coding	NA	NA
Cd320	Cd320	protein_coding	NA	NA
Cd33	Cd33	protein_coding	NA	NA
Cd34	Cd34	protein_coding	NA	NA
Cd36	Cd36	protein_coding	NA	NA
Cd37	Cd37	protein_coding	NA	NA
Cd38	Cd38	protein_coding	NA	NA
Cd3d	Cd3d	protein_coding	NA	NA
Cd3e	Cd3e	protein_coding	NA	NA
Cd3eap	Cd3eap	protein_coding	NA	NA
Cd3g	Cd3g	protein_coding	NA	NA
Cd4	Cd4	protein_coding	NA	NA
Cd40	Cd40	protein_coding	NA	NA
Cd40lg	Cd40lg	protein_coding	NA	NA
Cd44	Cd44	protein_coding	NA	NA
Cd46	Cd46	protein_coding	NA	NA
Cd47	Cd47	protein_coding	NA	NA
Cd48	Cd48	protein_coding	NA	NA
Cd5	Cd5	protein_coding	NA	NA
Cd52	Cd52	protein_coding	NA	NA
Cd53	Cd53	protein_coding	NA	NA
Cd55	Cd55	protein_coding	NA	NA
Cd55b	Cd55b	protein_coding	NA	NA
Cd55os	Cd55os	antisense	NA	NA
Cd59a	Cd59a	protein_coding	NA	NA
Cd59b	Cd59b	protein_coding	NA	NA
Cd5l	Cd5l	protein_coding	NA	NA
Cd6	Cd6	protein_coding	NA	NA
Cd63	Cd63	protein_coding	NA	NA
Cd63-ps	Cd63-ps	transcribed_processed_pseudogene	NA	NA
Cd68	Cd68	protein_coding	NA	NA
Cd69	Cd69	protein_coding	NA	NA
Cd7	Cd7	protein_coding	NA	NA
Cd70	Cd70	protein_coding	NA	NA
Cd72	Cd72	protein_coding	NA	NA
Cd74	Cd74	protein_coding	NA	NA
Cd79a	Cd79a	protein_coding	NA	NA
Cd79b	Cd79b	protein_coding	NA	NA
Cd80	Cd80	protein_coding	NA	NA
Cd81	Cd81	protein_coding	NA	NA
Cd82	Cd82	protein_coding	NA	NA
Cd83	Cd83	protein_coding	NA	NA
Cd84	Cd84	protein_coding	NA	NA
Cd86	Cd86	protein_coding	NA	NA
Cd8a	Cd8a	protein_coding	NA	NA
Cd8b1	Cd8b1	protein_coding	NA	NA
Cd9	Cd9	protein_coding	NA	NA
Cd9-ps	Cd9-ps	processed_pseudogene	NA	NA
Cd93	Cd93	protein_coding	NA	NA
Cd96	Cd96	protein_coding	NA	NA
Cd99l2	Cd99l2	protein_coding	NA	NA
Cda	Cda	protein_coding	NA	NA
Cdadc1	Cdadc1	protein_coding	NA	NA
Cdan1	Cdan1	protein_coding	NA	NA
Cdc123	Cdc123	protein_coding	NA	NA
Cdc14a	Cdc14a	protein_coding	NA	NA
Cdc14b	Cdc14b	protein_coding	NA	NA
Cdc16	Cdc16	protein_coding	NA	NA
Cdc20	Cdc20	protein_coding	NA	NA
Cdc20b	Cdc20b	protein_coding	NA	NA
Cdc23	Cdc23	protein_coding	NA	NA
Cdc25a	Cdc25a	protein_coding	NA	NA
Cdc25b	Cdc25b	protein_coding	NA	NA
Cdc25c	Cdc25c	protein_coding	NA	NA
Cdc26	Cdc26	protein_coding	NA	NA
Cdc27	Cdc27	protein_coding	NA	NA
Cdc34	Cdc34	protein_coding	NA	NA
Cdc34b	Cdc34b	protein_coding	NA	NA
Cdc37	Cdc37	protein_coding	NA	NA
Cdc37l1	Cdc37l1	protein_coding	NA	NA
Cdc40	Cdc40	protein_coding	NA	NA
Cdc42	Cdc42	protein_coding	NA	NA
Cdc42bpa	Cdc42bpa	protein_coding	NA	NA
Cdc42bpb	Cdc42bpb	protein_coding	NA	NA
Cdc42bpg	Cdc42bpg	protein_coding	NA	NA
Cdc42bpg	Cdc42bpg	protein_coding	NA	NA
Cdc42ep1	Cdc42ep1	protein_coding	NA	NA
Cdc42ep2	Cdc42ep2	protein_coding	NA	NA
Cdc42ep3	Cdc42ep3	protein_coding	NA	NA
Cdc42ep4	Cdc42ep4	protein_coding	NA	NA
Cdc42ep5	Cdc42ep5	protein_coding	NA	NA
Cdc42se1	Cdc42se1	protein_coding	NA	NA
Cdc42se2	Cdc42se2	protein_coding	NA	NA
Cdc45	Cdc45	protein_coding	NA	NA
Cdc5l	Cdc5l	protein_coding	NA	NA
Cdc6	Cdc6	protein_coding	NA	NA
Cdc7	Cdc7	protein_coding	NA	NA
Cdc73	Cdc73	protein_coding	NA	NA
Cdca2	Cdca2	protein_coding	NA	NA
Cdca3	Cdca3	protein_coding	NA	NA
Cdca4	Cdca4	protein_coding	NA	NA
Cdca5	Cdca5	protein_coding	NA	NA
Cdca7	Cdca7	protein_coding	NA	NA
Cdca7l	Cdca7l	protein_coding	NA	NA
Cdca8	Cdca8	protein_coding	NA	NA
Cdcp1	Cdcp1	protein_coding	NA	NA
Cdcp2	Cdcp2	protein_coding	NA	NA
Cdcp3	Cdcp3	protein_coding	NA	NA
Cdh1	Cdh1	protein_coding	NA	NA
Cdh10	Cdh10	protein_coding	NA	NA
Cdh11	Cdh11	protein_coding	NA	NA
Cdh12	Cdh12	protein_coding	NA	NA
Cdh13	Cdh13	protein_coding	NA	NA
Cdh15	Cdh15	protein_coding	NA	NA
Cdh16	Cdh16	protein_coding	NA	NA
Cdh17	Cdh17	protein_coding	NA	NA
Cdh18	Cdh18	protein_coding	NA	NA
Cdh19	Cdh19	protein_coding	NA	NA
Cdh2	Cdh2	protein_coding	NA	NA
Cdh20	Cdh20	protein_coding	NA	NA
Cdh22	Cdh22	protein_coding	NA	NA
Cdh23	Cdh23	protein_coding	NA	NA
Cdh24	Cdh24	protein_coding	NA	NA
Cdh26	Cdh26	protein_coding	NA	NA
Cdh3	Cdh3	protein_coding	NA	NA
Cdh4	Cdh4	protein_coding	NA	NA
Cdh5	Cdh5	protein_coding	NA	NA
Cdh6	Cdh6	protein_coding	NA	NA
Cdh7	Cdh7	protein_coding	NA	NA
Cdh8	Cdh8	protein_coding	NA	NA
Cdh9	Cdh9	protein_coding	NA	NA
Cdhr1	Cdhr1	protein_coding	NA	NA
Cdhr2	Cdhr2	protein_coding	NA	NA
Cdhr3	Cdhr3	protein_coding	NA	NA
Cdhr4	Cdhr4	protein_coding	NA	NA
Cdhr5	Cdhr5	protein_coding	NA	NA
Cdip1	Cdip1	protein_coding	NA	NA
Cdipt	Cdipt	protein_coding	NA	NA
Cdiptos	Cdiptos	protein_coding	NA	NA
Cdk1	Cdk1	protein_coding	NA	NA
Cdk10	Cdk10	protein_coding	NA	NA
Cdk11b	Cdk11b	protein_coding	NA	NA
Cdk12	Cdk12	protein_coding	NA	NA
Cdk13	Cdk13	protein_coding	NA	NA
Cdk14	Cdk14	protein_coding	NA	NA
Cdk15	Cdk15	protein_coding	NA	NA
Cdk16	Cdk16	protein_coding	NA	NA
Cdk17	Cdk17	protein_coding	NA	NA
Cdk18	Cdk18	protein_coding	NA	NA
Cdk19	Cdk19	protein_coding	NA	NA
Cdk19os	Cdk19os	antisense	NA	NA
Cdk2	Cdk2	protein_coding	NA	NA
Cdk20	Cdk20	protein_coding	NA	NA
Cdk2ap1	Cdk2ap1	protein_coding	NA	NA
Cdk2ap2	Cdk2ap2	protein_coding	NA	NA
Cdk2ap2	Cdk2ap2	protein_coding	NA	NA
Cdk3	Cdk3	polymorphic_pseudogene	NA	NA
Cdk4	Cdk4	protein_coding	NA	NA
Cdk5	Cdk5	protein_coding	NA	NA
Cdk5r1	Cdk5r1	protein_coding	NA	NA
Cdk5r2	Cdk5r2	protein_coding	NA	NA
Cdk5rap1	Cdk5rap1	protein_coding	NA	NA
Cdk5rap2	Cdk5rap2	protein_coding	NA	NA
Cdk5rap3	Cdk5rap3	protein_coding	NA	NA
Cdk6	Cdk6	protein_coding	NA	NA
Cdk7	Cdk7	protein_coding	NA	NA
Cdk8	Cdk8	protein_coding	NA	NA
Cdk9	Cdk9	protein_coding	NA	NA
Cdkal1	Cdkal1	protein_coding	NA	NA
Cdkl1	Cdkl1	protein_coding	NA	NA
Cdkl2	Cdkl2	protein_coding	NA	NA
Cdkl3	Cdkl3	protein_coding	NA	NA
Cdkl4	Cdkl4	protein_coding	NA	NA
Cdkl5	Cdkl5	protein_coding	NA	NA
Cdkn1a	Cdkn1a	protein_coding	NA	NA
Cdkn1b	Cdkn1b	protein_coding	NA	NA
Cdkn1c	Cdkn1c	protein_coding	NA	NA
Cdkn2a	Cdkn2a	protein_coding	NA	NA
Cdkn2aip	Cdkn2aip	protein_coding	NA	NA
Cdkn2aipnl	Cdkn2aipnl	protein_coding	NA	NA
Cdkn2b	Cdkn2b	protein_coding	NA	NA
Cdkn2c	Cdkn2c	protein_coding	NA	NA
Cdkn2d	Cdkn2d	protein_coding	NA	NA
Cdkn3	Cdkn3	protein_coding	NA	NA
Cdnf	Cdnf	protein_coding	NA	NA
Cdo1	Cdo1	protein_coding	NA	NA
Cdon	Cdon	protein_coding	NA	NA
Cdpf1	Cdpf1	protein_coding	NA	NA
Cdr1	Cdr1	protein_coding	NA	NA
Cdr1os	Cdr1os	lincRNA	NA	NA
Cdr2	Cdr2	protein_coding	NA	NA
Cdr2l	Cdr2l	protein_coding	NA	NA
Cdrt4	Cdrt4	protein_coding	NA	NA
Cdrt4os1	Cdrt4os1	antisense	NA	NA
Cdrt4os2	Cdrt4os2	antisense	NA	NA
Cds1	Cds1	protein_coding	NA	NA
Cds2	Cds2	protein_coding	NA	NA
Cdsn	Cdsn	protein_coding	NA	NA
Cdt1	Cdt1	protein_coding	NA	NA
Cdv3	Cdv3	protein_coding	NA	NA
Cdv3-ps	Cdv3-ps	processed_pseudogene	NA	NA
Cdx1	Cdx1	protein_coding	NA	NA
Cdx2	Cdx2	protein_coding	NA	NA
Cdx4	Cdx4	protein_coding	NA	NA
Cdyl	Cdyl	protein_coding	NA	NA
Cdyl2	Cdyl2	protein_coding	NA	NA
Ceacam-ps1	Ceacam-ps1	transcribed_unprocessed_pseudogene	NA	NA
Ceacam1	Ceacam1	protein_coding	NA	NA
Ceacam10	Ceacam10	protein_coding	NA	NA
Ceacam11	Ceacam11	protein_coding	NA	NA
Ceacam12	Ceacam12	protein_coding	NA	NA
Ceacam13	Ceacam13	protein_coding	NA	NA
Ceacam14	Ceacam14	protein_coding	NA	NA
Ceacam15	Ceacam15	protein_coding	NA	NA
Ceacam16	Ceacam16	protein_coding	NA	NA
Ceacam18	Ceacam18	protein_coding	NA	NA
Ceacam19	Ceacam19	protein_coding	NA	NA
Ceacam2	Ceacam2	protein_coding	NA	NA
Ceacam20	Ceacam20	protein_coding	NA	NA
Ceacam3	Ceacam3	protein_coding	NA	NA
Ceacam5	Ceacam5	protein_coding	NA	NA
Ceacam9	Ceacam9	protein_coding	NA	NA
Cebpa	Cebpa	protein_coding	NA	NA
Cebpb	Cebpb	protein_coding	NA	NA
Cebpd	Cebpd	protein_coding	NA	NA
Cebpe	Cebpe	protein_coding	NA	NA
Cebpg	Cebpg	protein_coding	NA	NA
Cebpz	Cebpz	protein_coding	NA	NA
Cebpzos	Cebpzos	protein_coding	NA	NA
Cecr2	Cecr2	protein_coding	NA	NA
Cel	Cel	protein_coding	NA	NA
Cela1	Cela1	protein_coding	NA	NA
Cela2a	Cela2a	protein_coding	NA	NA
Cela3a	Cela3a	protein_coding	NA	NA
Cela3b	Cela3b	protein_coding	NA	NA
Celf1	Celf1	protein_coding	NA	NA
Celf1	Celf1	protein_coding	NA	NA
Celf2	Celf2	protein_coding	NA	NA
Celf3	Celf3	protein_coding	NA	NA
Celf4	Celf4	protein_coding	NA	NA
Celf5	Celf5	protein_coding	NA	NA
Celf6	Celf6	protein_coding	NA	NA
Celrr	Celrr	lincRNA	NA	NA
Celsr1	Celsr1	protein_coding	NA	NA
Celsr2	Celsr2	protein_coding	NA	NA
Celsr3	Celsr3	protein_coding	NA	NA
Celsr3	Celsr3	protein_coding	NA	NA
Cemip	Cemip	protein_coding	NA	NA
